gameid,date,league,opp_team,name,team,H_A,team_gf,team_ga,ev_goal_count,pp_goal_count,sh_goal_count,en_goal_count,other_goal_count,ev_firstassist_count,pp_firstassist_count,sh_firstassist_count,en_firstassist_count,other_firstassist_count,ev_secondassist_count,pp_secondassist_count,sh_secondassist_count,en_secondassist_count,other_secondassist_count,shots,shots_on,gf_count,ga_count,pen_count,faceoff_wins,faceoff_losses,pim
25479,2021-09-30,ohl,GUE,Evan Brand,MISS,H,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
25479,2021-09-30,ohl,GUE,Adam Barkley,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25479,2021-09-30,ohl,GUE,Kai Schwindt,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25479,2021-09-30,ohl,GUE,James Hardie,MISS,H,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,0
25479,2021-09-30,ohl,GUE,Dylan Gordon,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25479,2021-09-30,ohl,GUE,Michael Stubbs,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
25479,2021-09-30,ohl,GUE,William Portokalis,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,11,0
25479,2021-09-30,ohl,GUE,Kasper Larsen,MISS,H,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,2
25479,2021-09-30,ohl,GUE,Zakary Lavoie,MISS,H,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0
25479,2021-09-30,ohl,GUE,Chas Sharpe,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,0,0,2
25479,2021-09-30,ohl,GUE,Luke Misa,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2
25479,2021-09-30,ohl,GUE,Charlie Callaghan,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25479,2021-09-30,ohl,GUE,Max Dodig,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
25479,2021-09-30,ohl,GUE,Ty Collins,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0
25479,2021-09-30,ohl,GUE,Luca DelBelBelluz,MISS,H,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,10,12,2
25479,2021-09-30,ohl,GUE,Zander Veccia,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,1,1,0,0,2
25479,2021-09-30,ohl,GUE,Callum Chisholm,MISS,H,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25479,2021-09-30,ohl,GUE,Owen Beck,MISS,H,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,12,16,0
25479,2021-09-30,ohl,MISS,Michael Buchinger,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25479,2021-09-30,ohl,MISS,Jacob Maillet,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0
25479,2021-09-30,ohl,MISS,Michael Bianconi,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
25479,2021-09-30,ohl,MISS,Jakob MacRae,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25479,2021-09-30,ohl,MISS,Jake Karabela,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2
25479,2021-09-30,ohl,MISS,Cam Allen,GUE,A,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,2
25479,2021-09-30,ohl,MISS,Jack Harper,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
25479,2021-09-30,ohl,MISS,Matthew Poitras,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,7,7,0
25479,2021-09-30,ohl,MISS,Braeden Bowman,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0
25479,2021-09-30,ohl,MISS,Danny Zhilkin,GUE,A,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,12,12,0
25479,2021-09-30,ohl,MISS,Marko Sikic,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0
25479,2021-09-30,ohl,MISS,Ryan McGuire,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25479,2021-09-30,ohl,MISS,Nolan Forster,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,2,0
25479,2021-09-30,ohl,MISS,Ben McFarlane,GUE,A,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
25479,2021-09-30,ohl,MISS,Matthew Papais,GUE,A,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,4
25479,2021-09-30,ohl,MISS,Valentin Zhugin,GUE,A,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
25479,2021-09-30,ohl,MISS,Cooper Walker,GUE,A,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,13,5,0
25479,2021-09-30,ohl,MISS,Leo Hafenrichter,GUE,A,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25505,2021-09-30,ohl,LDN,Connor Punnett,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
25505,2021-09-30,ohl,LDN,Grayson Tiller,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25505,2021-09-30,ohl,LDN,Vladislav Dvurechenskii,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25505,2021-09-30,ohl,LDN,Ian Lemieux,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
25505,2021-09-30,ohl,LDN,Jacob Frasca,BAR,H,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,2,5,2,4
25505,2021-09-30,ohl,LDN,Trey Zagrzebski,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
25505,2021-09-30,ohl,LDN,Hunter Haight,BAR,H,5,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6,9,0
25505,2021-09-30,ohl,LDN,Cooper Matthews,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25505,2021-09-30,ohl,LDN,Oliver Smith,BAR,H,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,0,0,2
25505,2021-09-30,ohl,LDN,David Burri,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2
25505,2021-09-30,ohl,LDN,Ryan Del Monte,BAR,H,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,1,0,1,1,0
25505,2021-09-30,ohl,LDN,Beau Jelsma,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,4,7,0
25505,2021-09-30,ohl,LDN,Matthew Sredl,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
25505,2021-09-30,ohl,LDN,Nathan Allensen,BAR,H,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
25505,2021-09-30,ohl,LDN,Nicholas Porco,BAR,H,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
25505,2021-09-30,ohl,LDN,Chris Grisolia,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,4,0
25505,2021-09-30,ohl,LDN,Artur Cholach,BAR,H,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25505,2021-09-30,ohl,LDN,Roenick Jodoin,BAR,H,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,0
25505,2021-09-30,ohl,BAR,Isaiah George,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
25505,2021-09-30,ohl,BAR,Jacob Chantler,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
25505,2021-09-30,ohl,BAR,Easton Cowan,LDN,A,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,2
25505,2021-09-30,ohl,BAR,Stuart Rolofs,LDN,A,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,8,2,0
25505,2021-09-30,ohl,BAR,Liam Gilmartin,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25505,2021-09-30,ohl,BAR,Abakar Kazbekov,LDN,A,6,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,2,0,0,0,0,0
25505,2021-09-30,ohl,BAR,Colton Smith,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,3,0,1,6
25505,2021-09-30,ohl,BAR,Connor Federkow,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
25505,2021-09-30,ohl,BAR,Brody Crane,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2
25505,2021-09-30,ohl,BAR,Max McCue,LDN,A,6,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,1,1,6,7,2
25505,2021-09-30,ohl,BAR,Nicholas Yearwood,LDN,A,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,2
25505,2021-09-30,ohl,BAR,Ty Anselmini,LDN,A,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,5,0
25505,2021-09-30,ohl,BAR,Bryce Montgomery,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
25505,2021-09-30,ohl,BAR,Oliver Bonk,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
25505,2021-09-30,ohl,BAR,Ben Roger,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25505,2021-09-30,ohl,BAR,Denver Barkey,LDN,A,6,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,6,0
25505,2021-09-30,ohl,BAR,Landon Sim,LDN,A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,1,0
25505,2021-09-30,ohl,BAR,Jackson Edward,LDN,A,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,2
29352,2021-09-30,lhjmq,SHA,Pier-Olivier Roy,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Édouard Carrier,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2
29352,2021-09-30,lhjmq,SHA,Justin Larose,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0
29352,2021-09-30,lhjmq,SHA,Massimo Siciliano,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Joey Vetrano,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,12,0
29352,2021-09-30,lhjmq,SHA,Igor Mburanumwe,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Nicolas Daigle,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,10,0
29352,2021-09-30,lhjmq,SHA,Olivier Coulombe,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Raphael Blouin,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Brooklyn Kalmikov,VIC,H,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,2,0
29352,2021-09-30,lhjmq,SHA,Maxime Pellerin,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,4,6,0
29352,2021-09-30,lhjmq,SHA,Loick Daigle,VIC,H,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,4,2,0
29352,2021-09-30,lhjmq,SHA,Jérémy Michaud,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
29352,2021-09-30,lhjmq,SHA,Conor Frenette,VIC,H,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,5,2,1,1,3,4,2
29352,2021-09-30,lhjmq,SHA,Justin Gendron,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Antoine Desrochers,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Egor Goriunov,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
29352,2021-09-30,lhjmq,SHA,Nikita Prishchepov,VIC,H,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
29352,2021-09-30,lhjmq,VIC,Lou-Félix Denis,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
29352,2021-09-30,lhjmq,VIC,Isaac Ménard,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
29352,2021-09-30,lhjmq,VIC,Jérémy Martin,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
29352,2021-09-30,lhjmq,VIC,Owen Saye,SHA,A,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
29352,2021-09-30,lhjmq,VIC,Olivier Nadeau,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,1,0,5,2,0
29352,2021-09-30,lhjmq,VIC,Angus Booth,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29352,2021-09-30,lhjmq,VIC,Jacob Lafontaine,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2
29352,2021-09-30,lhjmq,VIC,Maximilien Ledoux,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0
29352,2021-09-30,lhjmq,VIC,Marc-Antoine Pépin,SHA,A,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2
29352,2021-09-30,lhjmq,VIC,William Veillette,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,6,0
29352,2021-09-30,lhjmq,VIC,Jordan Tourigny,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
29352,2021-09-30,lhjmq,VIC,Alexis Bonefon,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,9,3,0
29352,2021-09-30,lhjmq,VIC,Anthony DiCesare,SHA,A,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
29352,2021-09-30,lhjmq,VIC,Charles Beaudoin,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,2
29352,2021-09-30,lhjmq,VIC,Loic Gibeault,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
29352,2021-09-30,lhjmq,VIC,Zachary Massicotte,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29352,2021-09-30,lhjmq,VIC,Lorenzo Canonica,SHA,A,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7,6,2
29352,2021-09-30,lhjmq,VIC,Marek Sramaty,SHA,A,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25510,2021-10-01,ohl,ER,Calem Mangone,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25510,2021-10-01,ohl,ER,Pavel Mintyukov,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
25510,2021-10-01,ohl,ER,Olivier Savard,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25510,2021-10-01,ohl,ER,Dean Loukus,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0
25510,2021-10-01,ohl,ER,Sebastien Gervais,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0
25510,2021-10-01,ohl,ER,Josh Bloom,SAG,H,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,3,0
25510,2021-10-01,ohl,ER,Dalton Duhart,SAG,H,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0
25510,2021-10-01,ohl,ER,Mitchell Smith,SAG,H,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
25510,2021-10-01,ohl,ER,Pacey Schlueting,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,4
25510,2021-10-01,ohl,ER,Matyas Sapovaliv,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,6,11,0
25510,2021-10-01,ohl,ER,Camaryn Baber,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,4,2
25510,2021-10-01,ohl,ER,PJ Forgione,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0
25510,2021-10-01,ohl,ER,Roberto Mancini,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2
25510,2021-10-01,ohl,ER,Evan Klein,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25510,2021-10-01,ohl,ER,Nick Wong,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1,2
25510,2021-10-01,ohl,ER,Ian Phillips,SAG,H,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,4
25510,2021-10-01,ohl,ER,Luke McNamara,SAG,H,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,4,4,0
25510,2021-10-01,ohl,SAG,Ryan Thompson,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
25510,2021-10-01,ohl,SAG,Nathan Sauder,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25510,2021-10-01,ohl,SAG,Taeo Artichuk,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0
25510,2021-10-01,ohl,SAG,Owain Johnston,ER,A,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
25510,2021-10-01,ohl,SAG,Carey Terrance,ER,A,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,5,5,0
25510,2021-10-01,ohl,SAG,Elias Cohen,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0
25510,2021-10-01,ohl,SAG,Christian Kyrou,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25510,2021-10-01,ohl,SAG,Kaleb Smith,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
25510,2021-10-01,ohl,SAG,Spencer Sova,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,4
25510,2021-10-01,ohl,SAG,Lucas Ross,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
25510,2021-10-01,ohl,SAG,Brendan Sellan,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,2,0
25510,2021-10-01,ohl,SAG,Cameron Morton,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2
25510,2021-10-01,ohl,SAG,Noah Sedore,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,6,6,0
25510,2021-10-01,ohl,SAG,Cameron Lowe,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0
25510,2021-10-01,ohl,SAG,Artyom Kulakov,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
25510,2021-10-01,ohl,SAG,Brett Bressette,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0
25510,2021-10-01,ohl,SAG,Brendan Hoffmann,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,1,9,3,2
25510,2021-10-01,ohl,SAG,Emmett Sproule,ER,A,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0
25511,2021-10-01,ohl,PBO,Ryan Mast,SAR,H,8,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
25511,2021-10-01,ohl,PBO,Ryan Pryce,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25511,2021-10-01,ohl,PBO,Nolan Dann,SAR,H,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0
25511,2021-10-01,ohl,PBO,Ben Lalkin,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
25511,2021-10-01,ohl,PBO,Zach Filak,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2
25511,2021-10-01,ohl,PBO,Josh Vogelsberg,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,4,2,2
25511,2021-10-01,ohl,PBO,Brayden Guy,SAR,H,8,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,4,1,1,0,0,2
25511,2021-10-01,ohl,PBO,Theo Hill,SAR,H,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,11,7,0
25511,2021-10-01,ohl,PBO,Alexis Daviault,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0
25511,2021-10-01,ohl,PBO,Nolan Dillingham,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0
25511,2021-10-01,ohl,PBO,Angus MacDonell,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
25511,2021-10-01,ohl,PBO,Justin O'Donnell,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,0,0
25511,2021-10-01,ohl,PBO,Andrei Malyavin,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0
25511,2021-10-01,ohl,PBO,Alex Geci,SAR,H,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,3,0
25511,2021-10-01,ohl,PBO,Nolan DeGurse,SAR,H,8,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,4,1,0,7,7,0
25511,2021-10-01,ohl,PBO,Cameron Supryka,SAR,H,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,2,1,0,0,2
25511,2021-10-01,ohl,PBO,Ryder McIntyre,SAR,H,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,2
25511,2021-10-01,ohl,PBO,Nikita Tarasevich,SAR,H,8,5,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,3,3,0,0,1,0,0
25511,2021-10-01,ohl,SAR,Samuel Mayer,PBO,A,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0
25511,2021-10-01,ohl,SAR,Konnor Smith,PBO,A,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25511,2021-10-01,ohl,SAR,Ryan Gagner,PBO,A,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
25511,2021-10-01,ohl,SAR,J.R. Avon,PBO,A,5,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,6,10,2
